sensor_index,date_created,private,name,icon,location_type,model,hardware,latitude,longitude
154001,1657654040,0,TNC-NAACP-MHT7,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43.088757,-71.50292
154007,1657655328,0,15th Avenue,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.55535,-122.31351
22937,1545155021,0,NCORE 2,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.530098,-90.5878
154023,1657660047,0,Deck,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.509605,-122.29379
22955,1545155068,0,Dover,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.741535,-111.818665
22961,1545155099,0,City Of Santa Rosa Laguna Treatment Plant,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.367683,-122.76521
22963,1545155106,0,Menlo Oaks,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.46546,-122.164696
154041,1657660333,0,TNC-NAACP-MHT2,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43.08869,-71.50515
154045,1657660346,0,TNC-NAACP-MHT3,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43.088066,-71.504684
22983,1545155175,0,Concordia,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.56577,-122.62801
154053,1657660366,0,Rivergrove Out,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,45.38467,-122.73443
23057,1545180353,0,Bedroom deck,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.75689,-104.84474
23067,1545180389,0,Estes Park High School,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.370293,-105.494705
154145,1657663267,0,Peavine Peak,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,39.589336,-119.92858
23083,1545180441,0,NeuJohnstein2,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.72723,-122.440346
23085,1545180448,0,Laguna Rd Outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.880356,-122.54823
23089,1545180456,0,Hillside School outdoors,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.18797,-118.17923
23095,1545180476,0,Luigi Aprea outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.026367,-121.60415
154171,1657663775,0,PurpleAir,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.327003,-121.976036
154175,1657665790,0,Georgetown SCMM,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.366047,-79.28365
23105,1545180513,0,29th Avenue and Judah Street,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.761536,-122.488235
154177,1657665860,0,959 Fox Raven,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.29557,-114.00551
154181,1657665878,0,Western Skies,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.55429,-111.46415
154191,1657666044,0,Fire Mountain Gems &amp; Beads,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.43754,-123.31249
154189,1657666043,0,Casa de Canyon de Las Flores,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.2028,-118.12691
23121,1545237918,0,La Lengua Air Station Zebra,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.746178,-122.421394
154193,1657666045,0,YELL Heritage &amp; Research Center,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.031963,-110.71382
23125,1545237945,0,Sams Valley - Southern Oregon,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.515858,-122.89764
154203,1657666233,0,WCCS Main Building,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.96241,-122.30322
154211,1657666353,0,Snapdragon Stadium - SDSU Aztecs,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,32.784424,-117.12313
154209,1657666352,0,MSG,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.297287,-124.304375
154223,1657666430,0,Near LA Fitness,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.904526,-117.8394
154239,1657666599,0,LC,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.87106,-122.6749
23181,1545249910,0,"Brookhill St, Crescenta Highlands",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.240025,-118.24872
23189,1545249939,0,near Stouffer Park outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.7424,-121.11471
23191,1545249943,0,"46576 Eastwood Dr North, Oakhurst, CA",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.348705,-119.69832
23195,1545249963,0,MPMS Outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.92843,-122.53216
154275,1657667657,0,Broadway at College,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.837723,-122.25011
154293,1657667698,0,Evans Ridge 19,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.72087,-123.31119
154297,1657667709,0,Manhattan Beach Tree Section,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.90122,-118.41166
154305,1657667732,0,VA Outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.715595,-121.41504
23241,1545250393,0,Scap_91,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.080685,-118.128105
23245,1545250394,0,SCAP_61,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.05456,-118.08819
154317,1657667762,0,Ewing,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.281,-74.847
23249,1545250454,0,ChinookEvergreen,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.597866,-105.30776
23251,1545250749,0,Alexander Mt.,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.615326,-92.433
154325,1657742728,0,Harvest Ridge,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.873608,-121.13597
154331,1657742741,0,Lower Lakeridge,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.0345,-119.95021
154329,1657742739,0,Stehekin Silver Bay,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,48.32022,-120.67678
154335,1657742750,0,Ted 1,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.520126,-119.754425
23263,1545253739,0,SCAP_5G,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.08767,-118.12897
154339,1657742754,0,Stonebrook Ranch,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,48.01923,-117.76587
23267,1545253749,0,"Pelican pond Young Ward, Wellsville",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.691525,-111.918686
154341,1657742758,0,Loyal Heights,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.69003,-122.387215
154347,1657742771,0,EST-700,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.778294,-116.941216
154345,1657742766,0,Near Mary Lake,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.574226,-122.43199
154351,1657742781,0,Autumn Trail,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.2673,-111.334885
23279,1545253993,0,Courtyard Apartments,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.371788,-122.00824
154349,1657742780,0,Riverhouse,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.607574,-123.58304
23283,1545254000,0,the mesa,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.789906,-116.54694
154353,1657742785,0,The Park at Fenway Cir,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.80746,-121.219574
23285,1545254021,0,13th and E St SE,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.882973,-76.98804
154357,1657742790,0,Iron Mountain,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.434853,-122.664955
154363,1657742801,0,Gold Creek,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.521763,-112.99272
23291,1545254042,0,SCAP_57,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.058655,-118.13519
154367,1657742807,0,N forty road,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.921253,-121.22139
23295,1545254048,0,SCAP_112,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.068943,-118.15808
154365,1657742804,0,Tall Timber Ranch,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.924706,-120.89903
154369,1657742810,0,SJUSD-SJTI,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.808163,-116.97372
154373,1657742816,0,Maverik Stadium,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.752316,-111.81179
23307,1545254448,0,Panoramic,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.31813,-121.46918
154377,1657742821,0,SJUSD-SJHS-Pool,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.793907,-116.96797
154383,1657742830,0,"Williamsburg, Brooklyn, NY, USA",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.717285,-73.96156
154385,1657742834,0,Green Springs Inn and Cabins,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.12218,-122.46691
154391,1657742846,0,Globe-Hazard2-UTOLEDO,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.62892,-83.865204
23319,1545257092,0,USMOUTDOOR1,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,43.664955,-70.25119
154389,1657742842,0,Highland Park Estates,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.589596,-117.39874
154393,1657742846,0,SJUSD-Cope,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.786465,-117.013245
23327,1545257108,0,"ESP-14     Hallowell, ME",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.286255,-69.79287
154407,1657745008,0,Jannette Ct,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,44.0499,-123.04057
23347,1545257181,0,SCAP_109,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.07223,-118.10899
154421,1657746648,0,Neshannock Township School District - HS Greenhouse,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,41.065567,-80.34454
23353,1545257199,0,Room B-1 at HLES,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.449005,-122.74326
23355,1545257203,0,Lindridge-Martin Manor,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.817436,-84.35494
154425,1657746673,0,TNC-NAACP-MHT4,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43.08863,-71.50374
23367,1545257242,0,Silver Springs Snyderville,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.69908,-111.53661
154441,1657747073,0,Home,0,0,PA-II,2.0+PMSX003-B+PMSX003-A,37.83244,-122.025696
154445,1657747077,0,Helena,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.596096,-112.060005
154459,1657747116,0,"Willow Creek, California",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.937996,-123.61946
154465,1657747122,0,McClellan Stud,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.475082,-123.7013
154475,1657747131,0,Dieter,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.467976,-122.65532
154477,1657747133,0,Adaptive Seed Farm,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.33122,-122.83482
154481,1657747140,0,MADISA,0,0,PA-II,2.0+PMSX003-B+PMSX003-A,25.681019,-100.45439
154497,1657747154,0,Alamo Springs,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.844536,-122.013885
23429,1545259756,0,SCAP_52,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.07705,-118.15674
154501,1657747158,0,Lower Woods Trl NE,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,35.167877,-84.809296
23443,1545259849,0,KNHPLAIN15,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,43.55614,-72.37099
154517,1657749377,0,Spiritbrook,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.667114,-122.13713
154533,1657749395,0,Veeman60,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.38179,-105.1267
154543,1657749403,0,Macalpine Loop,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.041958,-121.38262
154551,1657749413,0,Temple Beth El,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,36.991425,-121.92975
154581,1657749564,0,Sensor,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.42949,-120.35105
154587,1657749573,0,Beaver Valley Lodge,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.757835,-120.65814
154585,1657749571,0,FernwoodNRG,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,48.430756,-123.34789
154589,1657749576,0,Salina,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.798653,-97.60107
23525,1545434537,0,"Salida, Colorado",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.530346,-105.987625
154599,1657749596,0,Incline High,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.25679,-119.95461
23538,1545929862,0,PPT A03,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,40.233276,-79.619965
154613,1657750693,0,Duncan,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.48016,-79.94906
154619,1657750701,0,Monument Drive,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.553864,-123.383934
23547,1545929878,0,Cecil 1,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,40.33453,-80.21429
154625,1657750710,0,Rosie's House,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.77372,-122.186386
154629,1657750719,0,College of the Siskiyous,0,0,PA-II,2.0+PMSX003-B+PMSX003-A,41.412495,-122.39078
154635,1657750735,0,FowlerTWR,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.023087,-120.59065
154647,1657751573,0,RSG,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.02185,-92.469986
154645,1657751572,0,Marsh Orchid Dr.,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.0873,-121.27787
154651,1657751577,0,CasaAlgrieveW,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.562122,-122.404205
154655,1657751579,0,Kinsey Way - Outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.00333,-119.84234
154653,1657751578,0,Mount Helena Drive,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.595943,-112.06068
23587,1545945165,0,CANYON RIM - DEVEREAUX,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.709763,-111.8179
154663,1657751587,0,Arrowbee Lake,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.79554,-120.94286
154667,1657751591,0,Woody’s Nest,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,32.297302,-110.90691
23597,1545945207,0,VallejoWaterfrontOutside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.09737,-122.25919
154673,1657751596,0,Private Home,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.72148,-121.21549
154683,1657751610,0,Silly J air,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.689774,-119.90899
154681,1657751608,0,POETS CORNER,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.93577,-122.07577
23619,1545945272,0,Hi Lo Acres,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.06779,-74.43961
154695,1657751622,0,Fairway,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.255466,-119.940384
23623,1545945283,0,Normandy Park,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.447247,-122.35653
23627,1545945307,0,Mtn. Green - Cottonwoods,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.145077,-111.7559
23635,1545945317,0,Overland_Sawtelle,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.993607,-118.38851
154705,1657824850,0,Vintage Hills,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.566223,-119.72774
154719,1657824867,0,somerset 138th,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.564667,-122.15683
154723,1657824870,0,West Jacksonville Hills,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.322056,-122.98546
154721,1657824868,0,GHHC,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.439075,-122.65557
154731,1657824878,0,Cascade,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.481995,-116.00805
154739,1657824884,0,Redmond education Hill,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.68737,-122.11438
154737,1657824882,0,Second Presbyterian Church,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.647198,-90.25604
154751,1657825037,0,Saint Paul West Side,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,44.9286,-93.09272
154753,1657825606,0,Daigan Tahoe Deck,0,0,PA-I,2.0+BME280+PMSX003-A,39.255886,-119.96551
154757,1657834383,0,MCC,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.613506,-121.26836
154763,1657835107,0,Divot Ct,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.269512,-119.94669
154761,1657834386,0,Icicle Creek,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.555767,-120.77316
154765,1657835242,0,"Spruce St, Aptos",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,36.979553,-121.9193
154775,1657835450,0,Purple Air USAP,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.54145,-119.48636
154773,1657835450,0,Purple Air Tahoe City,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.169464,-120.14328
154779,1657835470,0,NE 170th and 10th,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.752396,-122.3194
154777,1657835463,0,Florence Acres/Woods Lake,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.883293,-121.84589
154787,1657835798,0,TNL,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.126034,-120.16172
154785,1657835797,0,WWD,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.224438,-121.21054
154789,1657836799,0,Dowdens Ridge Drive,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.232056,-77.275314
23721,1545952190,0,EHP-PA-25,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,40.330963,-80.20425
154795,1657836809,0,Badger Outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.5393,-123.2889
23723,1545952197,0,58 N Depaoli Road,0,0,PA-II-SD,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,40.33627,-80.20429
154811,1657837034,0,Sunny Wolf Charter School 2,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.694923,-123.39804
154827,1657837179,0,Sun Devil Athletics,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.42544,-111.93294
154825,1657837176,0,PA UMBC 3,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.254646,-76.70971
154829,1657837182,0,Silver Lake &amp; Black Mtn Rds,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,48.95622,-122.07589
154839,1657837366,0,Sunny Wolf Charter School 1,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.695805,-123.397064
154837,1657837314,0,Inverness Park,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.752617,-121.95844
23775,1545957938,0,"Lowell, OR",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,43.917946,-122.7806
154855,1657837670,0,Fay-ish,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.690674,-122.50586
154857,1657837700,0,Portable 4,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.377365,-120.328865
154861,1657837820,0,Gaia Outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.413136,-122.36688
154867,1657837906,0,Dennis Ave,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.375618,-122.044205
154865,1657837904,0,Redwood Nursery,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.421688,-123.35331
154879,1657838127,0,PA UMBC 2,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.254536,-76.70936
154883,1657838234,0,Purple Air Reno Sparks,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.530712,-119.762634
23813,1545958130,0,Fryelands Outside Air,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.858086,-122.00823
154887,1657838235,0,Silver Fork School,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.75023,-120.58251
154889,1657838243,0,Wagner creek,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.2067,-122.78912
154893,1657838373,0,Wapato outdoor,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.445156,-120.44238
154897,1657838381,0,East Wenatchee,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.441425,-120.29022
154913,1657839507,0,Surfland,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.58854,-124.06655
154917,1657899786,0,CTUIR 012 Ukiah School,0,0,PA-II-FLEX,3.0+DS3231+BME280+BME680+PMSX003-A+PMSX003-B,45.135624,-118.9334
154927,1657910126,0,PACIT,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29.429468,-90.457886
154935,1657910279,0,Empire Ranch,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.176575,-119.718254
154937,1657910368,0,311th NE &amp; NE 139th Duvall,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.72228,-121.91993
154941,1657910371,0,"Cascade Way, Longview WA",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.15012,-122.93769
154947,1657910599,0,Petrosa bend,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.091827,-121.25517
154955,1657910613,0,Village Drive - Forest Ranch,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.83389,-121.68
154953,1657910610,0,15th and Madison,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.61466,-122.313194
154957,1657910633,0,"Land’s End, Magnolia, Seattle",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.669895,-122.40851
154961,1657910692,0,Saint Michael,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.695145,-84.437416
154971,1657910759,0,Bentley Hiller Campus,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.853325,-122.23398
154973,1657910813,0,North side breezy area,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.47858,-122.201035
23905,1546297513,0,Golden Bear,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.87195,-122.27165
154981,1657910864,0,Finn Hill Top,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.72863,-122.21582
23913,1546297533,0,Lehi central,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.384624,-111.84135
154987,1657910925,0,Camden Trails,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.632435,-122.00826
23915,1546297540,0,"Norris Canyon, Castro Valley",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.7374,-122.02718
154985,1657910922,0,SHR's,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.611755,-122.1679
154991,1657910984,0,Brender Canyon,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.504288,-120.55636
154999,1657912495,0,23rd Ave.,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.43951,-122.70096
23927,1546297584,0,Precita Park,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.74737,-122.413216
154997,1657912475,0,Garden District,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.675888,-116.777275
155007,1657912789,0,27th St,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.556606,-121.47817
23937,1546297596,0,Oakmont 2,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.424255,-122.58438
155011,1657912791,0,181st and Wallingford,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.76014,-122.338715
23945,1546297617,0,Harbor Highlands Community,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.757526,-118.29447
155019,1657913675,0,Vineyard Circle,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.266586,-122.492645
155017,1657913608,0,Cub House,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,48.591232,-120.398
155021,1657913819,0,Vista Condo,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.53314,-122.68245
23955,1546297653,0,Sherwood Addition,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.658043,-86.84622
23957,1546297679,0,Buena Vista,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.765602,-122.44191
155031,1657915515,0,Teele Square Somerville,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.40175,-71.12862
23963,1546297836,0,Lower SMonica Canyon (outside),0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.034103,-118.51798
155033,1657915516,0,McCourtney &amp; Lucas Hill,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.093147,-121.15646
23965,1546297872,0,2509 Prince St ,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.85431,-122.256004
155039,1657915565,0,Clydesdale,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.223297,-121.02533
155043,1657915603,0,Amador Pines North,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.49798,-120.548096
155041,1657915602,0,Larrea,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.373566,-119.82937
23973,1546466783,0,"Texas Road, Indian River, NY",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,43.98294,-75.367165
155047,1657915876,0,Gold Bar,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.83441,-121.64407
